title,provide_salary,company_type,company_size,company_ind,attribute
大数据研发工程师,1.2-1.8万/月,国企,150-500人,互联网/电子商务,"['青岛-崂山区', '3-4年经验', '本科', '招3人']"
大数据开发工程师,3-5万/月,民营公司,50-150人,计算机软件,"['上海-普陀区', '8-9年经验', '本科', '招若干人']"
业务架构师（大数据-昆山） (MJ001445),2-3万/月,国企,1000-5000人,计算机硬件,"['异地招聘', '5-7年经验', '本科', '招1人']"
高级开发工程师（大数据）,2.5-3万/月,民营公司,50-150人,计算机软件,"['北京-海淀区', '5-7年经验', '本科', '招2人']"
大数据技术专员,1-1.5万/月,国企,少于50人,专业服务(咨询、人力资源、财会),"['北京-西城区', '无需经验', '硕士', '招1人']"
高级大数据工程师,3-4万/月,民营公司,150-500人,金融/投资/证券,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
大数据工程师,1.5-2万/月,国企,少于50人,计算机服务(系统、数据服务、维修),"['南京', '2年经验', '本科', '招1人']"
开发工程师（大数据研发）,1.5-2万/月,民营公司,50-150人,计算机软件,"['西安', '5-7年经验', '本科', '招2人']"
大数据总监,4.5-6万/月,民营公司,10000人以上,会计/审计,"['上海-杨浦区', '10年以上经验', '本科', '招1人']"
大数据开发工程师,1-1.5万/月,民营公司,1000-5000人,互联网/电子商务,"['广州-天河区', '2年经验', '本科', '招2人']"
大数据开发工程师,2.5-3.5万/月,国企,1000-5000人,通信/电信/网络设备,"['北京-大兴区', '3-4年经验', '本科', '招若干人']"
大数据平台开发工程师,1.2-2万/月,民营公司,50-150人,计算机软件,"['珠海-珠海高新区', '3-4年经验', '本科', '招2人']"
大数据开发高级工程师,1.5-2万/月,民营公司,1000-5000人,汽车,"['深圳-龙华区', '5-7年经验', '本科', '招2人']"
大数据开发工程师,1-1.5万/月,上市公司,5000-10000人,计算机软件,"['北京-西城区', '3-4年经验', '本科', '招5人']"
数据工程师 - 大数据爬虫 - 高级G00622,2-4万/月,民营公司,10000人以上,服装/纺织/皮革,"['宁波-高新区', '5-7年经验', '本科', '招2人']"
大数据开发工程师,1.5-2万/月,民营公司,50-150人,影视/媒体/艺术/文化传播,"['上海-长宁区', '3-4年经验', '硕士', '招2人']"
大数据开发,0.8-1.4万/月,民营公司,1000-5000人,计算机服务(系统、数据服务、维修),"['合肥-高新区', '2年经验', '大专', '招若干人']"
资深大数据架构工程师（poweramp）,2-3.5万/月,合资,10000人以上,新能源,"['东莞-松山湖区', '5-7年经验', '本科', '招2人']"
大数据研发工程师（数仓开发方向）,2-2.5万/月,合资,50-150人,互联网/电子商务,"['上海-闵行区', '5-7年经验', '本科', '招2人']"
大数据管理软件工程师,15-20万/年,国企,150-500人,通信/电信/网络设备,"['西安', '5-7年经验', '硕士', '招2人']"
大数据工程师（Java开发）,2-2.5万/月,民营公司,50-150人,互联网/电子商务,"['深圳-南山区', '3-4年经验', '本科', '招1人']"
大数据平台开发工程师,2-2.5万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['上海-青浦区', '3-4年经验', '本科', '招3人']"
物联网大数据开发工程师,0.8-1.5万/月,国企,50-150人,计算机软件,"['异地招聘', '1年经验', '本科', '招1人']"
zy0027-大数据开发工程师,1-2万/月,国企,500-1000人,通信/电信运营、增值服务,"['南京-建邺区', '3-4年经验', '本科', '招5人']"
大数据中心总工程师1510,1.5-3万/月,合资,10000人以上,新能源,"['中山', '5-7年经验', '本科', '招2人']"
Python开发工程师(大数据),1-1.5万/月,创业公司,50-150人,计算机软件,"['上海-虹口区', '3-4年经验', '本科', '招2人']"
大数据算法工程师,0.8-1.4万/月,民营公司,150-500人,计算机软件,"['天津', '3-4年经验', '本科', '招1人']"
大数据开发工程师（数据建模及应用）,2.5-3万/月,民营公司,少于50人,计算机软件,"['异地招聘', '5-7年经验', '本科', '招2人']"
大数据工程师(J12528),1-1.5万/月,民营公司,50-150人,互联网/电子商务,"['上海-徐汇区', '3-4年经验', '本科', '招1人']"
大数据开发工程师,2-2.5万/月,民营公司,150-500人,金融/投资/证券,"['深圳-南山区', '5-7年经验', '本科', '招若干人']"
高级开发工程师 （大数据开发方向）（南宁）,0.8-1.5万/月,国企,150-500人,计算机软件,"['异地招聘', '1年经验', '本科', '招2人']"
大数据架构师,1-2万/月,国企,150-500人,电子技术/半导体/集成电路,"['武汉-洪山区', '5-7年经验', '硕士', '招1人']"
大数据开发工程师,1-2万/月,国企,少于50人,航天/航空,"['成都', '1年经验', '硕士', '招若干人']"
大数据开发工程师,15-23万/年,国企,1000-5000人,电气/电力/水利,"['福州', '3-4年经验', '本科', '招2人']"
陕西省地理空间研究中心-大数据研发工程师,1-1.5万/月,国企,1000-5000人,石油/化工/矿产/地质,"['西安-长安区', '3-4年经验', '本科', '招1人']"
IT-大数据数仓工程师,2-2.5万/月,外资（欧美）,10000人以上,服装/纺织/皮革,"['北京-朝阳区', '3-4年经验', '本科', '招1人']"
大数据架构师,2-3.5万/月,民营公司,150-500人,仪器仪表/工业自动化,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
大数据开发工程师,0.8-1.4万/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),"['长沙', '3-4年经验', '本科', '招4人']"
研发工程师（大数据方向）,1.2-2.4万/月,国企,150-500人,计算机软件,"['成都-双流区', '3-4年经验', '本科', '招2人']"
大数据工程师,0.6-1万/月,民营公司,500-1000人,计算机软件,"['西安-高新技术产业开发区', '3-4年经验', '本科', '招3人']"
大数据建模工程师,2-3.5万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['深圳-光明新区', '5-7年经验', '本科', '招1人']"
大数据开发工程师,1.5-2万/月,民营公司,150-500人,互联网/电子商务,"['南京-玄武区', '3-4年经验', '本科', '招1人']"
大数据开发,1.3-2.3万/月,民营公司,150-500人,互联网/电子商务,"['广州-番禺区', '3-4年经验', '本科', '招2人']"
大数据开发工程师,1-1.5万/月,国企,1000-5000人,通信/电信/网络设备,"['郑州-金水区', '1年经验', '本科', '招若干人']"
智能化专家（大数据）,2.5-3万/月,国企,10000人以上,机械/设备/重工,"['异地招聘', '5-7年经验', '本科', '招1人']"
大数据开发工程师,1.5-2.5万/月,民营公司,150-500人,互联网/电子商务,"['广州-海珠区', '5-7年经验', '大专', '招1人']"
大数据架构师,1.7-2.3万/月,合资,1000-5000人,计算机软件,"['广州-番禺区', '5-7年经验', '本科', '招若干人']"
大数据研发工程师,10-25万/年,合资,50-150人,计算机服务(系统、数据服务、维修),"['宁波-鄞州区', '2年经验', '大专', '招5人']"
大数据工程师,1.9-2.6万/月,民营公司,500-1000人,仪器仪表/工业自动化,"['深圳-南山区', '5-7年经验', '本科', '招1人']"
实施项目经理(政务大数据),1.5-2万/月,民营公司,少于50人,计算机软件,"['武汉-东湖新技术产业开发区', '3-4年经验', '本科', '招2人']"
大数据高级开发工程师（算法）,1-2.5万/月,上市公司,1000-5000人,电子技术/半导体/集成电路,"['武汉-洪山区', '3-4年经验', '本科', '招3人']"
大数据开发工程师,1.2-2万/月,民营公司,1000-5000人,建筑/建材/工程,"['异地招聘', '3-4年经验', '本科', '招1人']"
Java开发工程师（大数据组）,0.8-1.6万/月,国企,10000人以上,通信/电信运营、增值服务,"['郑州-郑东新区', '1年经验', '本科', '招20人']"
高级大数据开发工程师,35-60万/年,民营公司,50-150人,金融/投资/证券,"['异地招聘', '3-4年经验', '本科', '招若干人']"
大数据应用开发工程师,1-2万/月,国企,1000-5000人,计算机软件,"['济南-历下区', '3-4年经验', '本科', '招4人']"
大数据工程师,1.5-3万/月,民营公司,150-500人,互联网/电子商务,"['上海-浦东新区', '3-4年经验', '本科', '招1人']"
大数据开发工程师,1.5-2万/月,民营公司,150-500人,计算机软件,"['北京-朝阳区', '3-4年经验', '大专', '招2人']"
商务经理（大数据企业云中心）,4.5-6千/月,事业单位,150-500人,学术/科研,"['嘉兴', '1年经验', '本科', '招若干人']"
大数据开发工程师,2-3万/月,民营公司,1000-5000人,互联网/电子商务,"['上海-虹口区', '5-7年经验', '本科', '招2人']"
大数据工程师,1-1.5万/月,民营公司,150-500人,教育/培训/院校,"['武汉-洪山区', '3-4年经验', '本科', '招1人']"
大数据开发工程师,1-2万/月,民营公司,50-150人,计算机软件,"['南京-建邺区', '2年经验', '本科', '招1人']"
大数据开发工程师（安全方向）,1.5-2.5万/月,国企,1000-5000人,通信/电信/网络设备,"['成都', '3-4年经验', '本科', '招2人']"
大数据开发工程师,1.5-2.5万/月,上市公司,5000-10000人,计算机服务(系统、数据服务、维修),"['北京-海淀区', '3-4年经验', '本科', '招若干人']"
广告大数据开发工程师,25-35万/年,民营公司,150-500人,互联网/电子商务,"['深圳', '5-7年经验', '本科', '招2人']"
大数据开发工程师,1.5-2.5万/月,民营公司,少于50人,互联网/电子商务,"['南京-江宁区', '3-4年经验', '本科', '招1人']"
大数据安全分析平台工程师,1-1.5万/月,民营公司,500-1000人,计算机服务(系统、数据服务、维修),"['福州-闽侯县', '2年经验', '大专', '招1人']"
大数据开发工程师-武汉-05646,0.8-1.8万/月,外资（欧美）,10000人以上,计算机软件,"['武汉', '无需经验', '招5人']"
研究科学家（智慧城市、交通和物流大数据实验室）,4-5万/月,事业单位,150-500人,学术/科研,"['深圳-龙岗区', '无需经验', '博士', '招2人']"
大数据工程师,1-1.8万/月,民营公司,500-1000人,教育/培训/院校,"['武汉-东湖新技术产业开发区', '2年经验', '本科', '招2人']"
大数据系统架构师,7-18万/年,事业单位,50-150人,政府/公共事业,"['莆田', '8-9年经验', '本科', '招4人']"
大数据开发工程师,15-30万/年,民营公司,50-150人,计算机软件,"['上海-长宁区', '3-4年经验', '本科', '招若干人']"
医保大数据产品部-软件开发工程师,0.6-1.3万/月,上市公司,1000-5000人,计算机软件,"['成都-锦江区', '1年经验', '本科', '招6人']"
IT开发工程师（采集与大数据）,1-2.5万/月,国企,50-150人,通信/电信运营、增值服务,"['武汉', '3-4年经验', '本科', '招若干人']"
大数据工程师,1.5-2万/月,民营公司,50-150人,计算机软件,"['杭州-萧山区', '3-4年经验', '本科', '招若干人']"
大数据开发工程师,2-2.5万/月,民营公司,500-1000人,计算机软件,"['杭州-拱墅区', '5-7年经验', '大专', '招2人']"
大数据研发工程师,2.5-5万/月,民营公司,50-150人,计算机软件,"['广州-天河区', '5-7年经验', '本科', '招1人']"
智能制造大数据工程师,0.7-1万/月,外资（非欧美）,500-1000人,电子技术/半导体/集成电路,"['常州-武进区', '2年经验', '大专', '招2人']"
大数据开发工程师,1.2-2.5万/月,外资（欧美）,50-150人,计算机软件,"['上海-浦东新区', '3-4年经验', '本科', '招若干人']"
大数据开发工程师,1-1.5万/月,民营公司,150-500人,计算机软件,"['深圳-福田区', '3-4年经验', '本科', '招若干人']"
大数据工程师,,国企,10000人以上,通信/电信/网络设备,"['上海-浦东新区', '3-4年经验', '本科', '招若干人']"
大数据后端开发工程师,1-1.5万/月,上市公司,500-1000人,互联网/电子商务,"['上海-徐汇区', '1年经验', '本科', '招2人']"
Java高级开发工程师（大数据开发方向）,1.2-2万/月,民营公司,少于50人,计算机软件,"['南京-建邺区', '5-7年经验', '本科', '招5人']"
研究员（大数据/云计算/人工智能）,1.2-2万/月,民营公司,150-500人,计算机软件,"['沈阳-沈河区', '3-4年经验', '大专', '招6人']"
高级技术工程师（大数据）,20-30万/年,民营公司,1000-5000人,计算机软件,"['苏州', '3-4年经验', '本科', '招1人']"
大数据ETL工程师(J10348),1.5-3万/月,国企,500-1000人,学术/科研,"['北京', '3-4年经验', '本科', '招1人']"
大数据研发工程师,20-30万/年,民营公司,1000-5000人,银行,"['杭州-上城区', '5-7年经验', '本科', '招若干人']"
大数据开发工程师,0.6-1万/月,上市公司,150-500人,互联网/电子商务,"['长沙', '2年经验', '本科', '招2人']"
射频研发工程师 综合交通大数据研究中心,1-2万/月,事业单位,50-150人,学术/科研,"['昆明-盘龙区', '1年经验', '本科', '招1人']"
大数据信息管理,1-1.5万/月,国企,10000人以上,石油/化工/矿产/地质,"['衢州', '无需经验', '本科', '招2人']"
大数据架构师(集成2043),1.5-2.5万/月,上市公司,1000-5000人,计算机软件,"['北京', '5-7年经验', '本科', '招1人']"
大数据架构师,2.5-3万/月,上市公司,1000-5000人,互联网/电子商务,"['长沙-岳麓区', '3-4年经验', '本科', '招1人']"
大数据工程师,,外资（欧美）,50-150人,计算机软件,"['青岛', '3-4年经验', '本科', '招3人']"
大数据开发+双休,6-8千/月,民营公司,150-500人,影视/媒体/艺术/文化传播,"['青岛-市北区', '无需经验', '大专', '招3人']"
大数据开发工程师,1.5-2万/月,民营公司,1000-5000人,专业服务(咨询、人力资源、财会),"['深圳-南山区', '5-7年经验', '大专', '招若干人']"
大数据分析和平台开发责任工程师,,国企,1000-5000人,汽车,"['广州-番禺区', '5-7年经验', '本科', '招1人']"
大数据平台架构专家,2-4万/月,合资,150-500人,计算机软件,"['广州-海珠区', '10年以上经验', '本科', '招1人']"
大数据架构师,1.5-2.5万/月,民营公司,50-150人,计算机软件,"['长沙-岳麓区', '10年以上经验', '本科', '招若干人']"
大数据开发工程师,1.5-2.3万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['异地招聘', '3-4年经验', '本科', '招1人']"
